row_type,factor,horizon,target,n,rank_ic,directional_accuracy,curve_shape_hit_rate,quantile_monotonic,quantile_realized_means,aligned_target,benchmark_model,benchmark_rank_ic,benchmark_delta_ic,tag,decision_target,decision_reason,sign_audit_status,sign_audit_note,decision_rank_ic_3m,decision_rank_ic_6m,decision_benchmark_rank_ic_3m,decision_benchmark_rank_ic_6m,decision_benchmark_delta_3m,decision_benchmark_delta_6m,effective_independent_n,window_caveat
benchmark,benchmark:random_walk,3m,2s10s,2789,-0.293893217463902,0.4284689852993905,0.9487271423449265,False,0.048638|0.016165|0.001149|-0.015968|-0.145806,False,momentum_3m,0.14734450181419018,-0.441237719278,bar,2s10s,phase0_reference_bar,,,,,,,,,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
benchmark,benchmark:random_walk,3m,30Y,2789,,0.01541771244173539,,False,,False,momentum_3m,-0.1049854579096364,,bar,30Y,phase0_reference_bar,,,,,,,,,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
benchmark,benchmark:random_walk,3m,5Y,2789,,0.010039440659734672,,False,,False,momentum_3m,0.039941630024607294,,bar,5Y,phase0_reference_bar,,,,,,,,,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
benchmark,benchmark:random_walk,3m,5s30s,2789,-0.2234812653250364,0.45679455001792757,0.9117963427751883,False,0.064409|0.010502|-0.002873|-0.028136|-0.059803,False,momentum_3m,0.11314019752310214,-0.336621462848,bar,5s30s,phase0_reference_bar,,,,,,,,,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
benchmark,benchmark:random_walk,6m,10Y,2726,,0.008437270726338958,,False,,False,momentum_3m,0.013872937055944971,,bar,10Y,phase0_reference_bar,,,,,,,,,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
benchmark,benchmark:random_walk,6m,2Y,2726,,0.016140865737344093,,False,,False,momentum_3m,0.24887392529705035,,bar,2Y,phase0_reference_bar,,,,,,,,,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
benchmark,benchmark:random_walk,6m,2s10s,2726,-0.4475912230014499,0.3848129126925899,0.9016874541452677,False,0.142674|0.038404|0.037743|-0.081890|-0.340202,False,momentum_3m,0.28690642160872015,-0.73449764461,bar,2s10s,phase0_reference_bar,,,,,,,,,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
benchmark,benchmark:random_walk,6m,30Y,2726,,0.004402054292002935,,False,,False,momentum_3m,-0.03087174338760357,,bar,30Y,phase0_reference_bar,,,,,,,,,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
benchmark,benchmark:random_walk,6m,5Y,2726,,0.006969919295671314,,False,,False,momentum_3m,0.08787808921251757,,bar,5Y,phase0_reference_bar,,,,,,,,,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
benchmark,benchmark:random_walk,6m,5s30s,2726,-0.36385637560137984,0.44644167278063096,0.9071900220102714,False,0.090879|0.136000|-0.012661|-0.100110|-0.163541,False,momentum_3m,0.1570380665735517,-0.520894442175,bar,5s30s,phase0_reference_bar,,,,,,,,,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,cochrane_piazzesi,3m,10Y,2789,0.06825307768781791,0.5299390462531374,,False,0.073710|0.019211|-0.026248|-0.007294|0.208978,True,momentum_3m,-0.05223218671697328,0.120485264405,keep,10Y,correct_sign_and_beats_momentum_bar_on_aligned_target,not_required,,0.06825307768781791,0.08125886654152005,-0.05223218671697328,0.013872937055944971,0.120485264405,0.067385929486,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,cochrane_piazzesi,3m,2Y,2789,0.1726786268801872,0.5184653997848692,,False,-0.001828|0.019875|-0.046014|0.079982|0.312133,True,momentum_3m,0.22166279060688232,-0.048984163727,keep,10Y,correct_sign_and_beats_momentum_bar_on_aligned_target,not_required,,0.06825307768781791,0.08125886654152005,-0.05223218671697328,0.013872937055944971,0.120485264405,0.067385929486,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,cochrane_piazzesi,3m,2s10s,2789,-0.22418921687434873,0.4198637504481893,,False,0.075538|-0.000663|0.019767|-0.087276|-0.103154,True,momentum_3m,0.14734450181419018,-0.371533718689,keep,10Y,correct_sign_and_beats_momentum_bar_on_aligned_target,not_required,,0.06825307768781791,0.08125886654152005,-0.05223218671697328,0.013872937055944971,0.120485264405,0.067385929486,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,cochrane_piazzesi,3m,30Y,2789,0.03199806230570733,0.4944424524919326,,False,0.072419|0.041183|0.000018|-0.016326|0.170771,True,momentum_3m,-0.1049854579096364,0.136983520215,keep,10Y,correct_sign_and_beats_momentum_bar_on_aligned_target,not_required,,0.06825307768781791,0.08125886654152005,-0.05223218671697328,0.013872937055944971,0.120485264405,0.067385929486,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,cochrane_piazzesi,3m,5Y,2789,0.08814714162464134,0.5259949802796702,,False,0.065556|0.008530|-0.047774|0.014659|0.242903,True,momentum_3m,0.039941630024607294,0.0482055116,keep,10Y,correct_sign_and_beats_momentum_bar_on_aligned_target,not_required,,0.06825307768781791,0.08125886654152005,-0.05223218671697328,0.013872937055944971,0.120485264405,0.067385929486,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,cochrane_piazzesi,3m,5s30s,2789,-0.1482517204341213,0.42703477949085694,,False,0.006864|0.032652|0.047792|-0.030986|-0.072133,True,momentum_3m,0.11314019752310214,-0.261391917957,keep,10Y,correct_sign_and_beats_momentum_bar_on_aligned_target,not_required,,0.06825307768781791,0.08125886654152005,-0.05223218671697328,0.013872937055944971,0.120485264405,0.067385929486,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,cochrane_piazzesi,6m,10Y,2726,0.08125886654152005,0.5436537050623624,,False,0.146154|0.008000|-0.032183|0.078697|0.302624,True,momentum_3m,0.013872937055944971,0.067385929486,keep,10Y,correct_sign_and_beats_momentum_bar_on_aligned_target,not_required,,0.06825307768781791,0.08125886654152005,-0.05223218671697328,0.013872937055944971,0.120485264405,0.067385929486,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,cochrane_piazzesi,6m,2Y,2726,0.14687130558318634,0.5271460014673515,,False,0.057527|-0.044697|-0.027761|0.242110|0.479284,True,momentum_3m,0.24887392529705035,-0.102002619714,keep,10Y,correct_sign_and_beats_momentum_bar_on_aligned_target,not_required,,0.06825307768781791,0.08125886654152005,-0.05223218671697328,0.013872937055944971,0.120485264405,0.067385929486,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,cochrane_piazzesi,6m,2s10s,2726,-0.22149989421592697,0.4075568598679384,,False,0.088626|0.052697|-0.004422|-0.163413|-0.176661,True,momentum_3m,0.28690642160872015,-0.508406315825,keep,10Y,correct_sign_and_beats_momentum_bar_on_aligned_target,not_required,,0.06825307768781791,0.08125886654152005,-0.05223218671697328,0.013872937055944971,0.120485264405,0.067385929486,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,cochrane_piazzesi,6m,30Y,2726,0.06830846918709588,0.5256786500366838,,False,0.117637|0.057963|0.006697|0.069505|0.241780,True,momentum_3m,-0.03087174338760357,0.099180212575,keep,10Y,correct_sign_and_beats_momentum_bar_on_aligned_target,not_required,,0.06825307768781791,0.08125886654152005,-0.05223218671697328,0.013872937055944971,0.120485264405,0.067385929486,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,cochrane_piazzesi,6m,5Y,2726,0.06588141590696302,0.5161408657373441,,False,0.162344|-0.036422|-0.052642|0.117193|0.352294,True,momentum_3m,0.08787808921251757,-0.021996673306,keep,10Y,correct_sign_and_beats_momentum_bar_on_aligned_target,not_required,,0.06825307768781791,0.08125886654152005,-0.05223218671697328,0.013872937055944971,0.120485264405,0.067385929486,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,cochrane_piazzesi,6m,5s30s,2726,-0.1207260166876032,0.40645634629493765,,False,-0.044707|0.094385|0.059339|-0.047688|-0.110514,True,momentum_3m,0.1570380665735517,-0.277764083261,keep,10Y,correct_sign_and_beats_momentum_bar_on_aligned_target,not_required,,0.06825307768781791,0.08125886654152005,-0.05223218671697328,0.013872937055944971,0.120485264405,0.067385929486,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,global_relative_value,3m,10Y,2789,0.09259369729698573,0.5396199354607386,,False,-0.041541|0.049014|0.131436|0.076577|0.053154,True,momentum_3m,-0.05223218671697328,0.144825884014,keep,30Y,correct_sign_and_beats_momentum_bar_on_aligned_target,fixed_code_sign_bug,"Fixed: a wider UST premium versus Bund/JGB is treated as relative-value demand for USTs, leaning yields lower.",0.10143209375526424,0.11529674708647504,-0.1049854579096364,-0.03087174338760357,0.206417551665,0.146168490474,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,global_relative_value,3m,2Y,2789,-0.027054358776828904,0.44352814628899245,,False,0.043351|0.074552|0.131167|0.074588|0.040806,False,momentum_3m,0.22166279060688232,-0.248717149384,keep,30Y,correct_sign_and_beats_momentum_bar_on_aligned_target,fixed_code_sign_bug,"Fixed: a wider UST premium versus Bund/JGB is treated as relative-value demand for USTs, leaning yields lower.",0.10143209375526424,0.11529674708647504,-0.1049854579096364,-0.03087174338760357,0.206417551665,0.146168490474,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,global_relative_value,3m,2s10s,2789,0.14539466366364065,0.5514521333811402,,True,-0.084892|-0.025538|0.000269|0.001989|0.012348,False,momentum_3m,0.14734450181419018,-0.001949838151,keep,30Y,correct_sign_and_beats_momentum_bar_on_aligned_target,fixed_code_sign_bug,"Fixed: a wider UST premium versus Bund/JGB is treated as relative-value demand for USTs, leaning yields lower.",0.10143209375526424,0.11529674708647504,-0.1049854579096364,-0.03087174338760357,0.206417551665,0.146168490474,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,global_relative_value,3m,30Y,2789,0.10143209375526424,0.5507350304768734,,False,-0.021075|0.044588|0.114524|0.067527|0.062706,True,momentum_3m,-0.1049854579096364,0.206417551665,keep,30Y,correct_sign_and_beats_momentum_bar_on_aligned_target,fixed_code_sign_bug,"Fixed: a wider UST premium versus Bund/JGB is treated as relative-value demand for USTs, leaning yields lower.",0.10143209375526424,0.11529674708647504,-0.1049854579096364,-0.03087174338760357,0.206417551665,0.146168490474,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,global_relative_value,3m,5Y,2789,0.061485896331529344,0.5177482968806024,,False,-0.031057|0.057545|0.129031|0.079624|0.049050,False,momentum_3m,0.039941630024607294,0.021544266307,keep,30Y,correct_sign_and_beats_momentum_bar_on_aligned_target,fixed_code_sign_bug,"Fixed: a wider UST premium versus Bund/JGB is treated as relative-value demand for USTs, leaning yields lower.",0.10143209375526424,0.11529674708647504,-0.1049854579096364,-0.03087174338760357,0.206417551665,0.146168490474,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,global_relative_value,3m,5s30s,2789,0.003042243624307782,0.4786661885980638,,False,0.009982|-0.012957|-0.014506|-0.012097|0.013656,False,momentum_3m,0.11314019752310214,-0.110097953899,keep,30Y,correct_sign_and_beats_momentum_bar_on_aligned_target,fixed_code_sign_bug,"Fixed: a wider UST premium versus Bund/JGB is treated as relative-value demand for USTs, leaning yields lower.",0.10143209375526424,0.11529674708647504,-0.1049854579096364,-0.03087174338760357,0.206417551665,0.146168490474,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,global_relative_value,6m,10Y,2726,0.10291706148378219,0.5418195157740279,,False,-0.023718|0.076716|0.214917|0.153046|0.082642,True,momentum_3m,0.013872937055944971,0.089044124428,keep,30Y,correct_sign_and_beats_momentum_bar_on_aligned_target,fixed_code_sign_bug,"Fixed: a wider UST premium versus Bund/JGB is treated as relative-value demand for USTs, leaning yields lower.",0.10143209375526424,0.11529674708647504,-0.1049854579096364,-0.03087174338760357,0.206417551665,0.146168490474,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,global_relative_value,6m,2Y,2726,-0.056157005710240994,0.4471753484959648,,False,0.138846|0.154092|0.302275|0.123633|-0.012532,False,momentum_3m,0.24887392529705035,-0.305030931007,keep,30Y,correct_sign_and_beats_momentum_bar_on_aligned_target,fixed_code_sign_bug,"Fixed: a wider UST premium versus Bund/JGB is treated as relative-value demand for USTs, leaning yields lower.",0.10143209375526424,0.11529674708647504,-0.1049854579096364,-0.03087174338760357,0.206417551665,0.146168490474,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,global_relative_value,6m,2s10s,2726,0.24450900019991312,0.5939104915627292,,False,-0.162564|-0.077376|-0.087358|0.029413|0.095174,False,momentum_3m,0.28690642160872015,-0.042397421409,keep,30Y,correct_sign_and_beats_momentum_bar_on_aligned_target,fixed_code_sign_bug,"Fixed: a wider UST premium versus Bund/JGB is treated as relative-value demand for USTs, leaning yields lower.",0.10143209375526424,0.11529674708647504,-0.1049854579096364,-0.03087174338760357,0.206417551665,0.146168490474,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,global_relative_value,6m,30Y,2726,0.11529674708647504,0.5396184886280264,,False,0.011154|0.072422|0.157064|0.128055|0.125083,True,momentum_3m,-0.03087174338760357,0.146168490474,keep,30Y,correct_sign_and_beats_momentum_bar_on_aligned_target,fixed_code_sign_bug,"Fixed: a wider UST premium versus Bund/JGB is treated as relative-value demand for USTs, leaning yields lower.",0.10143209375526424,0.11529674708647504,-0.1049854579096364,-0.03087174338760357,0.206417551665,0.146168490474,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,global_relative_value,6m,5Y,2726,0.05144959649687607,0.5223771093176816,,False,0.001612|0.109248|0.262459|0.145982|0.023761,False,momentum_3m,0.08787808921251757,-0.036428492716,keep,30Y,correct_sign_and_beats_momentum_bar_on_aligned_target,fixed_code_sign_bug,"Fixed: a wider UST premium versus Bund/JGB is treated as relative-value demand for USTs, leaning yields lower.",0.10143209375526424,0.11529674708647504,-0.1049854579096364,-0.03087174338760357,0.206417551665,0.146168490474,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,global_relative_value,6m,5s30s,2726,0.09836411417758414,0.5392516507703595,,False,0.009542|-0.036826|-0.105394|-0.017927|0.101321,False,momentum_3m,0.1570380665735517,-0.058673952396,keep,30Y,correct_sign_and_beats_momentum_bar_on_aligned_target,fixed_code_sign_bug,"Fixed: a wider UST premium versus Bund/JGB is treated as relative-value demand for USTs, leaning yields lower.",0.10143209375526424,0.11529674708647504,-0.1049854579096364,-0.03087174338760357,0.206417551665,0.146168490474,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,growth_risk,3m,10Y,2789,0.20000135521061627,0.5801362495518106,,False,0.029086|-0.076738|-0.012585|0.014194|0.314427,False,momentum_3m,-0.05223218671697328,0.252233541928,keep,5Y,correct_sign_and_beats_momentum_bar_on_aligned_target,fixed_code_sign_bug,"Fixed: curve steepening/high 2s10s is used as growth-risk/easing stress, so it should map to lower front-end yield pressure rather than higher.",0.21106424210241229,0.16463304094280948,0.039941630024607294,0.08787808921251757,0.171122612078,0.07675495173,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,growth_risk,3m,2Y,2789,0.28962136507155567,0.5977052707063464,,False,-0.037491|-0.116559|0.049641|0.087437|0.381290,True,momentum_3m,0.22166279060688232,0.067958574465,keep,5Y,correct_sign_and_beats_momentum_bar_on_aligned_target,fixed_code_sign_bug,"Fixed: curve steepening/high 2s10s is used as growth-risk/easing stress, so it should map to lower front-end yield pressure rather than higher.",0.21106424210241229,0.16463304094280948,0.039941630024607294,0.08787808921251757,0.171122612078,0.07675495173,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,growth_risk,3m,2s10s,2789,0.2078896801974336,0.6202940121907494,,False,-0.066864|-0.073244|-0.062226|0.039821|0.066577,True,momentum_3m,0.14734450181419018,0.060545178383,keep,5Y,correct_sign_and_beats_momentum_bar_on_aligned_target,fixed_code_sign_bug,"Fixed: curve steepening/high 2s10s is used as growth-risk/easing stress, so it should map to lower front-end yield pressure rather than higher.",0.21106424210241229,0.16463304094280948,0.039941630024607294,0.08787808921251757,0.171122612078,0.07675495173,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,growth_risk,3m,30Y,2789,0.19597612656493793,0.5367515238436715,,False,0.037419|-0.036595|-0.047792|0.009982|0.304964,False,momentum_3m,-0.1049854579096364,0.300961584475,keep,5Y,correct_sign_and_beats_momentum_bar_on_aligned_target,fixed_code_sign_bug,"Fixed: curve steepening/high 2s10s is used as growth-risk/easing stress, so it should map to lower front-end yield pressure rather than higher.",0.21106424210241229,0.16463304094280948,0.039941630024607294,0.08787808921251757,0.171122612078,0.07675495173,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,growth_risk,3m,5Y,2789,0.21106424210241229,0.5934026532807458,,False,0.008244|-0.100932|0.028007|0.030806|0.317885,True,momentum_3m,0.039941630024607294,0.171122612078,keep,5Y,correct_sign_and_beats_momentum_bar_on_aligned_target,fixed_code_sign_bug,"Fixed: curve steepening/high 2s10s is used as growth-risk/easing stress, so it should map to lower front-end yield pressure rather than higher.",0.21106424210241229,0.16463304094280948,0.039941630024607294,0.08787808921251757,0.171122612078,0.07675495173,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,growth_risk,3m,5s30s,2789,0.09570423112701089,0.5640014342058085,,False,-0.012921|-0.020824|-0.075799|0.064337|0.029176,False,momentum_3m,0.11314019752310214,-0.017435966396,keep,5Y,correct_sign_and_beats_momentum_bar_on_aligned_target,fixed_code_sign_bug,"Fixed: curve steepening/high 2s10s is used as growth-risk/easing stress, so it should map to lower front-end yield pressure rather than higher.",0.21106424210241229,0.16463304094280948,0.039941630024607294,0.08787808921251757,0.171122612078,0.07675495173,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
